,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,file,map,round,seconds,att_side,vic_side,arm_dmg,is_bomb_planted,bomb_site,hitbox,wp,wp_type,winner_team,winner_side,att_pos_x,att_pos_y,vic_pos_x,vic_pos_y,round_type,ct_eq_val,t_eq_val,avg_match_rank,rank_medio
651,13038,26844,52224,210,003228567196753985691_1236579971.dem,de_mirage,7,880.0995,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,105.7074,-2375.839,-105.0668,-1427.841,SEMI_ECO,24700,10400,12.0,B
652,13039,26845,52225,211,003228567196753985691_1236579971.dem,de_mirage,8,911.6355,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,743.4009,-1532.503,86.85471,-1579.401,FORCE_BUY,11450,24600,12.0,B
653,13065,26871,52251,237,003228567196753985691_1236579971.dem,de_mirage,8,973.8322,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-522.4971,-1467.862,-73.38051999999999,-2110.799,FORCE_BUY,11450,24600,12.0,B
654,13067,26873,52253,239,003228567196753985691_1236579971.dem,de_mirage,9,1008.994,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 2,Terrorist,786.7203,-1057.54,681.5764,-1474.483,ECO,3900,26150,12.0,B
655,13094,26900,52280,266,003228567196753985691_1236579971.dem,de_mirage,9,1029.903,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-10.92993,-1435.686,-152.3049,-1866.545,ECO,3900,26150,12.0,B
656,13098,26904,52284,270,003228567196753985691_1236579971.dem,de_mirage,10,1107.602,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,505.8912,-496.2123,-890.0789,-665.7053,NORMAL,21250,29700,12.0,B
657,13136,26942,52322,308,003228567196753985691_1236579971.dem,de_mirage,11,1245.904,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,361.9457,-827.8881,439.9537,-187.71,NORMAL,30750,19500,12.0,B
658,13146,26952,52332,318,003228567196753985691_1236579971.dem,de_mirage,11,1271.345,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 1,CounterTerrorist,-444.4096,835.8591,579.4386,758.1997,NORMAL,30750,19500,12.0,B
659,13202,27008,52388,374,003228567196753985691_1236579971.dem,de_mirage,13,1431.869,Terrorist,CounterTerrorist,26,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,781.0451,-1045.531,718.7561,-1273.567,NORMAL,27450,19000,12.0,B
660,13226,27032,52412,398,003228567196753985691_1236579971.dem,de_mirage,14,1528.071,CounterTerrorist,Terrorist,0,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-2290.219,628.4258,-1780.017,573.6808,ECO,28200,8400,12.0,B
661,13227,27033,52413,399,003228567196753985691_1236579971.dem,de_mirage,14,1533.6029999999998,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-2378.752,697.4499,-1090.102,771.2969,ECO,28200,8400,12.0,B
662,13228,27034,52414,400,003228567196753985691_1236579971.dem,de_mirage,14,1549.23,CounterTerrorist,Terrorist,0,False,,Head,P250,Pistol,Team 1,CounterTerrorist,-1050.903,757.0746,-1359.969,664.0164,ECO,28200,8400,12.0,B
663,13257,27063,52443,429,003228567196753985691_1236579971.dem,de_mirage,15,1666.279,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1976.959,1.619738,-1027.253,241.5138,ECO,33000,8550,12.0,B
664,13258,27064,52444,430,003228567196753985691_1236579971.dem,de_mirage,15,1668.4979999999998,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-2010.174,241.5393,-1119.728,261.7464,ECO,33000,8550,12.0,B
665,13291,27097,52477,463,003228567196753985691_1236579971.dem,de_mirage,17,1817.364,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,-1171.198,-1167.195,-1483.0379999999998,-792.6299,ECO,5950,18750,12.0,B
666,13317,27123,52503,489,003228567196753985691_1236579971.dem,de_mirage,18,1889.781,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 1,Terrorist,-750.8309,-1.938791,-908.2617,154.4311,ECO,5200,22000,12.0,B
667,13319,27125,52505,491,003228567196753985691_1236579971.dem,de_mirage,18,1903.283,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,Terrorist,-1449.052,-920.1754,-1297.203,-981.7075,ECO,5200,22000,12.0,B
668,13388,27194,52574,560,003228567196753985691_1236579971.dem,de_mirage,20,2069.995,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,-1990.729,-8.305746000000001,-997.9859,293.3723,NORMAL,18100,22650,12.0,B
669,13410,27216,52596,582,003228567196753985691_1236579971.dem,de_mirage,21,2205.015,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,-1235.233,-1076.777,-1557.106,-776.2909,NORMAL,20400,18550,12.0,B
670,13428,27234,52614,600,003228567196753985691_1236579971.dem,de_mirage,21,2254.397,CounterTerrorist,Terrorist,15,True,A,Head,AK47,Rifle,Team 2,CounterTerrorist,-617.3553,-1395.776,-677.2288,-1706.225,NORMAL,20400,18550,12.0,B
671,13451,27257,52637,623,003228567196753985691_1236579971.dem,de_mirage,23,2432.987,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 1,Terrorist,418.5958,-215.7634,-1166.225,-687.2014,NORMAL,25100,19300,12.0,B
672,13536,27342,52722,708,003228567196753985691_1236579971.dem,de_mirage,25,2616.045,Terrorist,CounterTerrorist,1,False,,RightArm,AWP,Sniper,Team 1,Terrorist,-789.8625,-38.003,-667.1664,-1008.189,ECO,5400,28700,12.0,B
673,13537,27343,52723,709,003228567196753985691_1236579971.dem,de_mirage,26,2648.425,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 1,Terrorist,320.8824,-1711.995,235.5074,-1476.999,FORCE_BUY,15600,29350,12.0,B
674,13556,27362,52742,728,003228567196753985691_1236579971.dem,de_mirage,26,2716.091,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 1,Terrorist,-2367.599,-421.2897,-1857.157,-615.5343,FORCE_BUY,15600,29350,12.0,B
675,13557,27363,52743,729,003228567196753985691_1236579971.dem,de_mirage,26,2719.185,Terrorist,CounterTerrorist,0,True,B,Head,AK47,Rifle,Team 1,Terrorist,-1394.77,384.3674,-1169.377,260.681,FORCE_BUY,15600,29350,12.0,B
676,13681,31267,60451,123,003228601788420587561_0855660310.dem,de_mirage,4,470.9594,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,408.4659,-778.1971,-638.3953,-799.3126,NORMAL,27350,21250,8.0,C
677,13683,31269,60453,125,003228601788420587561_0855660310.dem,de_mirage,4,480.6811,Terrorist,CounterTerrorist,0,True,B,Head,AK47,Rifle,Team 2,Terrorist,-1608.0510000000002,718.9504,-1980.202,-447.9485,NORMAL,27350,21250,8.0,C
678,13717,31303,60487,159,003228601788420587561_0855660310.dem,de_mirage,6,669.49,CounterTerrorist,Terrorist,16,False,,Head,AK47,Rifle,Team 2,Terrorist,62.81692,-2294.205,309.8602,-2296.486,FORCE_BUY,29300,16950,8.0,C
679,13719,31305,60489,161,003228601788420587561_0855660310.dem,de_mirage,6,671.8345,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,-292.9897,-1642.734,97.15976,-2331.322,FORCE_BUY,29300,16950,8.0,C
680,13816,31402,60586,258,003228601788420587561_0855660310.dem,de_mirage,9,959.9243,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 2,Terrorist,655.9688,881.9158,595.9688,706.9219,ECO,3900,24950,8.0,C
681,13863,31449,60633,305,003228601788420587561_0855660310.dem,de_mirage,10,1052.578,Terrorist,CounterTerrorist,15,True,A,Head,AK47,Rifle,Team 1,CounterTerrorist,-496.0313,-1309.011,-1050.9,-1391.99,NORMAL,25850,24900,8.0,C
682,13874,31460,60644,316,003228601788420587561_0855660310.dem,de_mirage,11,1107.376,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,449.2747,-693.8493,359.7524,-850.5526,NORMAL,22400,27150,8.0,C
683,13911,31497,60681,353,003228601788420587561_0855660310.dem,de_mirage,12,1274.304,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 2,Terrorist,-878.4127,294.8007,-791.4441,-352.7823,ECO,5200,26550,8.0,C
684,13920,31506,60690,362,003228601788420587561_0855660310.dem,de_mirage,13,1335.76,CounterTerrorist,Terrorist,0,False,,Generic,Zeus,Equipment,Team 2,Terrorist,-2151.167,695.8463,-2234.156,592.7817,ECO,1400,26550,8.0,C
685,13928,31514,60698,370,003228601788420587561_0855660310.dem,de_mirage,13,1349.39,Terrorist,CounterTerrorist,0,True,B,Head,SG556,Rifle,Team 2,Terrorist,-2072.616,397.7479,-1640.254,788.5463,ECO,1400,26550,8.0,C
686,13941,31527,60711,383,003228601788420587561_0855660310.dem,de_mirage,14,1405.7820000000002,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,429.902,-236.3504,-1146.973,-720.5259,NORMAL,27800,29600,8.0,C
687,13953,31539,60723,395,003228601788420587561_0855660310.dem,de_mirage,14,1434.6660000000002,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,-315.2305,-933.7489,-823.4473,-7.28757,NORMAL,27800,29600,8.0,C
688,13960,31546,60730,402,003228601788420587561_0855660310.dem,de_mirage,14,1437.542,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-317.938,-927.2409,-795.7399,-65.51841999999999,NORMAL,27800,29600,8.0,C
689,13967,31553,60737,409,003228601788420587561_0855660310.dem,de_mirage,14,1459.861,Terrorist,CounterTerrorist,16,False,,Head,AK47,Rifle,Team 2,Terrorist,-192.8107,-1550.858,-194.5292,-1735.57,NORMAL,27800,29600,8.0,C
690,14001,31587,60771,443,003228601788420587561_0855660310.dem,de_mirage,15,1567.864,None,Terrorist,81,True,B,Generic,Unknown,Unkown,Team 2,Terrorist,0.0,0.0,0.0,0.0,SEMI_ECO,13450,30450,8.0,C
691,14003,31589,60773,445,003228601788420587561_0855660310.dem,de_mirage,16,1605.1570000000002,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,CounterTerrorist,-1011.247,-2462.999,-87.49488000000001,-1894.091,PISTOL_ROUND,3600,3250,8.0,C
692,14150,31736,60920,592,003228601788420587561_0855660310.dem,de_mirage,20,2040.824,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,311.54900000000004,-492.4875,-862.9173,-765.5306,SEMI_ECO,25350,9900,8.0,C
693,14161,31747,60931,603,003228601788420587561_0855660310.dem,de_mirage,21,2095.716,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,656.7384,-2220.285,205.2787,-2303.868,FORCE_BUY,29550,16600,8.0,C
694,14164,31750,60934,606,003228601788420587561_0855660310.dem,de_mirage,21,2105.406,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,44.09236,-2193.6220000000003,-1067.448,-1305.542,FORCE_BUY,29550,16600,8.0,C
695,14199,31785,60969,641,003228601788420587561_0855660310.dem,de_mirage,22,2197.935,CounterTerrorist,Terrorist,0,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,-979.1716,-378.7527,-1005.798,357.7917,NORMAL,28950,22250,8.0,C
696,14232,32684,61868,8,003228604844289818854_1695009044.dem,de_mirage,1,146.1114,Terrorist,CounterTerrorist,0,False,,Head,Glock,Pistol,Team 2,Terrorist,-627.2394,-385.2198,-608.0313,-925.4064,PISTOL_ROUND,3600,3650,9.0,C
697,14237,32689,61873,13,003228604844289818854_1695009044.dem,de_mirage,1,148.7998,Terrorist,CounterTerrorist,0,False,,Head,Glock,Pistol,Team 2,Terrorist,-944.0313,-426.8413,-1136.028,-726.9947,PISTOL_ROUND,3600,3650,9.0,C
698,14341,32793,61977,117,003228604844289818854_1695009044.dem,de_mirage,5,487.0068,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,-538.284,-1460.306,134.1138,-2327.681,NORMAL,15800,19650,9.0,C
699,14343,32795,61979,119,003228604844289818854_1695009044.dem,de_mirage,5,488.0384,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,528.474,-1690.6070000000002,220.7107,-1438.304,NORMAL,15800,19650,9.0,C
700,14361,32813,61997,137,003228604844289818854_1695009044.dem,de_mirage,5,525.9574,CounterTerrorist,Terrorist,25,False,,Head,Scout,Sniper,Team 2,Terrorist,-1210.063,-861.5441,-949.3602,-380.1131,NORMAL,15800,19650,9.0,C
701,14396,32848,62032,172,003228604844289818854_1695009044.dem,de_mirage,6,636.807,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Team 2,Terrorist,-894.5439,-344.4551,-1134.969,-685.8857,FORCE_BUY,11600,22950,9.0,C
702,14398,32850,62034,174,003228604844289818854_1695009044.dem,de_mirage,6,655.3757,CounterTerrorist,Terrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,-2202.406,-185.3573,-1968.031,450.0085,FORCE_BUY,11600,22950,9.0,C
703,14399,32851,62035,175,003228604844289818854_1695009044.dem,de_mirage,6,658.5018,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Team 2,Terrorist,-1446.818,396.6497,-2297.628,300.4873,FORCE_BUY,11600,22950,9.0,C
704,14409,32861,62045,185,003228604844289818854_1695009044.dem,de_mirage,7,703.3293,Terrorist,CounterTerrorist,0,False,,Head,AWP,Sniper,Team 2,Terrorist,415.1678,-2018.018,474.807,-2100.47,ECO,5300,27000,9.0,C
705,14423,32875,62059,199,003228604844289818854_1695009044.dem,de_mirage,7,718.4906,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Team 2,Terrorist,192.3519,-2365.29,58.66225,-2239.107,ECO,5300,27000,9.0,C
706,14424,32876,62060,200,003228604844289818854_1695009044.dem,de_mirage,7,718.4906,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,192.3519,-2365.29,-533.4187,-1530.69,ECO,5300,27000,9.0,C
707,14425,32877,62061,201,003228604844289818854_1695009044.dem,de_mirage,8,749.7823,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,327.057,-245.2873,-1175.819,-726.4981,NORMAL,20900,28600,9.0,C
708,14434,32886,62070,210,003228604844289818854_1695009044.dem,de_mirage,8,792.2028,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-489.7028,-478.9246,-638.5875,-366.2598,NORMAL,20900,28600,9.0,C
709,14435,32887,62071,211,003228604844289818854_1695009044.dem,de_mirage,8,794.1409,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,Terrorist,-1140.405,-2522.638,39.30693,-2055.969,NORMAL,20900,28600,9.0,C
710,14437,32889,62073,213,003228604844289818854_1695009044.dem,de_mirage,8,799.8929,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,-1061.08,-2508.839,-679.5065,-2181.623,NORMAL,20900,28600,9.0,C
711,14507,32959,62143,283,003228604844289818854_1695009044.dem,de_mirage,11,1098.493,Terrorist,CounterTerrorist,5,False,,Head,Deagle,Pistol,Team 1,CounterTerrorist,-711.9127,-742.8801,-556.5456,-1670.661,ECO,25050,4950,9.0,C
712,14541,32993,62177,317,003228604844289818854_1695009044.dem,de_mirage,12,1192.931,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,151.3016,-1912.022,-1015.488,-2559.814,NORMAL,27900,18400,9.0,C
713,14556,33008,62192,332,003228604844289818854_1695009044.dem,de_mirage,13,1253.232,Terrorist,CounterTerrorist,7,False,,Head,Deagle,Pistol,Team 2,Terrorist,-1061.355,-198.1679,-913.9672,-77.31159,NORMAL,25550,24250,9.0,C
714,14571,33023,62207,347,003228604844289818854_1695009044.dem,de_mirage,13,1275.208,CounterTerrorist,Terrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,-608.0313,-889.0844,-690.4969,-1735.694,NORMAL,25550,24250,9.0,C
715,14588,33040,62224,364,003228604844289818854_1695009044.dem,de_mirage,14,1344.138,CounterTerrorist,Terrorist,24,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-786.4265,-1169.646,189.5393,-2362.007,ECO,7250,23950,9.0,C
716,14617,33069,62253,393,003228604844289818854_1695009044.dem,de_mirage,15,1428.6029999999998,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,CounterTerrorist,-636.8917,-784.4999,-599.6077,-1312.067,NORMAL,26250,25050,9.0,C
717,14645,33097,62281,421,003228604844289818854_1695009044.dem,de_mirage,15,1480.902,Terrorist,CounterTerrorist,15,True,B,Head,AK47,Rifle,Team 1,CounterTerrorist,-1388.36,356.8659,-1761.477,753.9791,NORMAL,26250,25050,9.0,C
718,14647,33099,62283,423,003228604844289818854_1695009044.dem,de_mirage,15,1498.439,CounterTerrorist,Terrorist,1,True,B,Chest,AWP,Sniper,Team 1,CounterTerrorist,-2290.084,505.4413,-2270.431,419.3937,NORMAL,26250,25050,9.0,C
719,14796,33248,62432,572,003228604844289818854_1695009044.dem,de_mirage,19,1849.651,CounterTerrorist,Terrorist,0,False,,Head,AK47,Rifle,Team 2,CounterTerrorist,917.3568,-2117.79,417.6503,-1983.695,FORCE_BUY,22300,10500,9.0,C
720,14835,33287,62471,611,003228604844289818854_1695009044.dem,de_mirage,21,1990.948,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-1212.298,-1228.908,76.22708,-2238.521,NORMAL,29800,24300,9.0,C
721,14867,33319,62503,643,003228604844289818854_1695009044.dem,de_mirage,22,2104.08,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,-694.7307,-1465.3529999999998,199.7601,-2336.771,NORMAL,31200,21450,9.0,C
722,14876,33328,62512,652,003228604844289818854_1695009044.dem,de_mirage,22,2122.242,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,CounterTerrorist,-548.9561,-1425.265,135.2841,-2356.92,NORMAL,31200,21450,9.0,C
723,14879,33331,62515,655,003228604844289818854_1695009044.dem,de_mirage,23,2154.346,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-1166.453,-723.3441,140.0021,-278.888,FORCE_BUY,32000,16800,9.0,C
724,14915,33367,62551,9,003228605050448249213_1048440219.dem,de_mirage,1,145.9634,Terrorist,CounterTerrorist,0,False,,Head,Glock,Pistol,Team 2,Terrorist,-1924.092,595.6479,-2242.658,488.0313,PISTOL_ROUND,3600,4350,14.0,A
725,14971,33423,62607,65,003228605050448249213_1048440219.dem,de_mirage,3,339.2679,Terrorist,CounterTerrorist,25,False,,Head,Scout,Sniper,Team 1,CounterTerrorist,-47.4228,-871.3701,-893.2653,-213.7948,ECO,20300,4150,14.0,A
726,15007,33459,62643,101,003228605050448249213_1048440219.dem,de_mirage,4,487.0136,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,-944.0313,-381.2677,-1237.674,-917.3495,NORMAL,23650,24100,14.0,A
727,15014,33466,62650,108,003228605050448249213_1048440219.dem,de_mirage,4,510.2777,Terrorist,CounterTerrorist,5,False,,Head,AWP,Sniper,Team 2,Terrorist,-326.1542,-884.682,-809.2894,-126.7452,NORMAL,23650,24100,14.0,A
728,15038,33490,62674,132,003228605050448249213_1048440219.dem,de_mirage,6,637.4797,CounterTerrorist,Terrorist,7,False,,Head,Deagle,Pistol,Team 2,Terrorist,-1206.696,-1273.65,-920.246,-1419.253,ECO,3650,23850,14.0,A
729,15039,33491,62675,133,003228605050448249213_1048440219.dem,de_mirage,6,642.6703,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Team 2,Terrorist,180.146,-925.1608,-861.7796,-198.6865,ECO,3650,23850,14.0,A
730,15063,33515,62699,157,003228605050448249213_1048440219.dem,de_mirage,7,727.3153,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-1166.831,-727.4267,384.792,-206.3148,NORMAL,28000,28850,14.0,A
731,15065,33517,62701,159,003228605050448249213_1048440219.dem,de_mirage,7,735.6329,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-972.9495,-663.3389,-1013.255,-37.2797,NORMAL,28000,28850,14.0,A
732,15069,33521,62705,163,003228605050448249213_1048440219.dem,de_mirage,7,816.6506,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-467.4273,-1543.761,373.0551,-1570.18,NORMAL,28000,28850,14.0,A
733,15085,33537,62721,179,003228605050448249213_1048440219.dem,de_mirage,8,931.7516,Terrorist,CounterTerrorist,1,True,B,Chest,AWP,Sniper,Team 2,Terrorist,-1871.997,699.9018,-915.0948,98.91113,FORCE_BUY,32850,17800,14.0,A
734,15119,33571,62755,213,003228605050448249213_1048440219.dem,de_mirage,9,1002.013,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,732.293,-1343.235,584.7706,-1658.461,ECO,4350,25800,14.0,A
735,15125,33577,62761,219,003228605050448249213_1048440219.dem,de_mirage,9,1029.029,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 2,Terrorist,-541.5114,-1931.271,-569.058,-1309.714,ECO,4350,25800,14.0,A
736,15129,33581,62765,223,003228605050448249213_1048440219.dem,de_mirage,10,1067.115,CounterTerrorist,Terrorist,1,False,,RightArm,AWP,Sniper,Team 2,Terrorist,-1177.845,-559.8511,-33.41366,-754.1799,NORMAL,23450,27250,14.0,A
737,15130,33582,62766,224,003228605050448249213_1048440219.dem,de_mirage,10,1068.147,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,-1412.582,772.0223,-1777.8729999999998,650.9471,NORMAL,23450,27250,14.0,A
738,15154,33606,62790,248,003228605050448249213_1048440219.dem,de_mirage,11,1152.885,Terrorist,CounterTerrorist,0,False,,Head,AK47,Rifle,Team 2,Terrorist,1040.097,-1810.858,611.361,-2322.28,ECO,2300,26150,14.0,A
739,15175,33627,62811,269,003228605050448249213_1048440219.dem,de_mirage,11,1220.4260000000002,CounterTerrorist,Terrorist,15,True,A,Head,AK47,Rifle,Team 2,Terrorist,-2525.652,292.0428,-2187.986,-65.78374000000001,ECO,2300,26150,14.0,A
740,15201,33653,62837,295,003228605050448249213_1048440219.dem,de_mirage,12,1290.813,Terrorist,CounterTerrorist,0,False,,Chest,AWP,Sniper,Team 1,CounterTerrorist,-247.0426,-1779.154,-1264.147,-1426.119,NORMAL,25850,27650,14.0,A
741,15297,33749,62933,391,003228605050448249213_1048440219.dem,de_mirage,15,1638.68,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 2,Terrorist,-606.5932,-1334.1729999999998,-607.7574,-636.6372,NORMAL,30050,18300,14.0,A
742,15332,33784,62968,426,003228605050448249213_1048440219.dem,de_mirage,16,1732.486,Terrorist,CounterTerrorist,0,True,B,Head,Tec9,Pistol,Team 1,Terrorist,-1956.106,-100.8033,-1900.322,-396.5095,PISTOL_ROUND,4350,3750,14.0,A
743,15569,34021,63205,663,003228605050448249213_1048440219.dem,de_mirage,23,2336.665,Terrorist,CounterTerrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,-672.5353,-438.7946,-746.5366,-2205.569,FORCE_BUY,11850,23500,14.0,A
744,15588,34040,63224,682,003228605050448249213_1048440219.dem,de_mirage,24,2409.803,Terrorist,CounterTerrorist,15,False,,Head,AK47,Rifle,Team 1,Terrorist,62.13396,-2071.73,-1058.591,-2483.737,ECO,3200,26350,14.0,A
745,15643,34095,63279,737,003228605050448249213_1048440219.dem,de_mirage,26,2616.396,Terrorist,CounterTerrorist,1,False,,RightArm,AWP,Sniper,Team 2,CounterTerrorist,80.41734,-2177.349,-753.1828,-2156.301,NORMAL,23850,26850,14.0,A
746,15644,34096,63280,738,003228605050448249213_1048440219.dem,de_mirage,26,2616.99,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 2,CounterTerrorist,-1020.945,-1351.142,77.13554,-2257.468,NORMAL,23850,26850,14.0,A
747,15661,34113,63297,755,003228605050448249213_1048440219.dem,de_mirage,26,2649.573,CounterTerrorist,Terrorist,1,True,B,Stomach,AWP,Sniper,Team 2,CounterTerrorist,-1994.24,-528.3982,-1543.391,765.5714,NORMAL,23850,26850,14.0,A
748,15670,34122,63306,764,003228605050448249213_1048440219.dem,de_mirage,27,2721.397,CounterTerrorist,Terrorist,1,False,,Stomach,AWP,Sniper,Team 1,Terrorist,-1006.711,-1325.315,56.65705,-2170.712,NORMAL,29300,25750,14.0,A
749,15671,34123,63307,765,003228605050448249213_1048440219.dem,de_mirage,27,2724.368,CounterTerrorist,Terrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-663.2576,-965.9728,-760.8137,-2085.652,NORMAL,29300,25750,14.0,A
750,15677,34129,63313,771,003228605050448249213_1048440219.dem,de_mirage,27,2733.186,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-698.2538,-916.4522,-520.6212,-985.5666,NORMAL,29300,25750,14.0,A
751,15679,34131,63315,773,003228605050448249213_1048440219.dem,de_mirage,27,2736.156,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-567.4197,-1139.273,-946.2007,-1525.115,NORMAL,29300,25750,14.0,A
752,15686,34138,63322,780,003228605050448249213_1048440219.dem,de_mirage,27,2754.199,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,-1198.688,-1459.969,-520.0313,-1212.157,NORMAL,29300,25750,14.0,A
753,15688,34140,63324,782,003228605050448249213_1048440219.dem,de_mirage,28,2810.42,Terrorist,CounterTerrorist,1,False,,Chest,AWP,Sniper,Team 1,Terrorist,393.2263,-264.1549,-1190.441,-593.1176,SEMI_ECO,11750,26050,14.0,A
754,15689,34141,63325,783,003228605050448249213_1048440219.dem,de_mirage,28,2829.557,CounterTerrorist,Terrorist,8,False,,Head,Deagle,Pistol,Team 1,Terrorist,-1839.875,18.48993,-1814.342,131.8193,SEMI_ECO,11750,26050,14.0,A
755,15717,34169,63353,811,003228605050448249213_1048440219.dem,de_mirage,28,2885.81,None,Terrorist,93,True,B,Generic,Unknown,Unkown,Team 1,Terrorist,0.0,0.0,0.0,0.0,SEMI_ECO,11750,26050,14.0,A
756,15730,34182,63366,12,003228606665355952247_1271487854.dem,de_mirage,1,143.8613,CounterTerrorist,Terrorist,0,False,,Head,USP,Pistol,Team 2,Terrorist,72.07958,-2310.1420000000003,449.9984,-2285.756,PISTOL_ROUND,3650,3600,8.0,C
757,15830,34282,63466,112,003228606665355952247_1271487854.dem,de_mirage,4,407.7061,Terrorist,CounterTerrorist,0,False,,Head,SG556,Rifle,Team 2,Terrorist,84.31600999999999,-2366.422,60.183,-2189.272,ECO,8450,22450,8.0,C
